text,label
我的笔记本电脑电池不持久,0
我的网速太慢了,0
我的手机信号不好,0
我的工作任务太重了,0
我的同事不好相处,0
我的工资不够用,0
我的房租太贵了,0
我的房间太乱了,0
我的室友太吵了,0
我的电视坏了,0
我的音响效果不好,0
我的游戏机出了故障,0
我的冰箱不制冷了,0
我的热水器坏了,0
我的空调不工作了,0
我的炉子点不着火了,0
我的微波炉辐射泄漏,0
我的烤箱温度不稳定,0
我的洗碗机不排水了,0
我的吸尘器吸力不足,0
我的电风扇噪音太大,0
我的加湿器不工作了,0
我的除湿机效果不好,0
我的闹钟没响,0
我的咖啡机不工作了,0
我的面包机烤焦了面包,0
我的搅拌机刀片钝了,0
我的榨汁机漏电了,0
我的烤面包机不加热了,0
我的电动牙刷没电了,0
我的吹风机风速不够,0
我的卷发棒温度不稳定,0
我的理发器刀片不快了,0
我的体重增加了,0
我的皮肤状况恶化了,0
我的头发掉得更多了,0
我的指甲容易断裂,0
我的脚疼得不能走路,0
我的膝盖受伤了,0
我的肩膀酸痛,0
我的脖子僵硬,0
我的眼睛干涩,0
我的耳朵嗡嗡作响,0
我的鼻子不通气,0
我的喉咙痛,0
我的牙齿蛀牙了,0
我的嘴角裂了,0
我的脸上长痘痘了,0
我的皮肤过敏了,0
我的胳膊骨折了,0
我的腿受伤了,0
我的脚崴了,0
我的身体疲惫不堪,0
我的精神状态不稳定,0
我的情绪波动很大,0
我的心理压力很大,0
我感到孤独无助,0
我感到迷茫困惑,0
我感到焦虑不安,0
我感到沮丧绝望,0
我感到愤怒不满,0
我感到嫉妒他人,0
我感到自卑无力,0
交通堵塞导致许多人上班迟到,0
天气预报显示整个星期都会下雨,0
城市的空气质量严重下降,0
餐厅的服务态度差食物也不新鲜,0
产品质量不合格客户投诉不断,0
公司的业绩连续下滑面临裁员风险,0
学校的教学设施老旧影响学生学习,0
电影剧情无聊观众纷纷离场,0
公共场合有人大声喧哗干扰他人,0
邻居家的狗狗经常半夜吠叫影响休息,0
地铁发生故障乘客被困在车厢里,0
餐馆卫生条件差被勒令停业整顿,0
网络出现大面积瘫痪无法正常使用,0
森林火灾导致大片植被被破坏,0
河流受到严重污染鱼类大量死亡,0
动物园的动物生活环境恶劣,0
垃圾分类不当导致环境污染加剧,0
建筑工地噪音扰民居民投诉无果,0
驾驶员酒后驾车发生严重交通事故,0
雨水倒灌城市低洼地区出现内涝,0
电梯发生坠落事故造成人员伤亡,0
网络诈骗案件频发受害者损失惨重,0
食品安全事件引发公众恐慌,0
景点游客过多导致严重拥挤,0
航班延误乘客在机场滞留,0
公交车发生火灾乘客受伤,0
医院出现医疗事故患者家属不满,0
酒店房间设施陈旧住宿体验差,0
旅游景点商贩宰客损害游客利益,0
城市绿化带被占用环境恶化,0
邻里纠纷导致关系紧张,0
学校食堂卫生状况堪忧,0
驾校教练态度恶劣学员投诉,0
公共卫生设施不足影响市民生活,0
部分市民不遵守交通规则引发安全隐患,0
网络暴力事件频发受害者心理受创,0
景区内摊贩占道经营影响游客通行,0
电影院音响效果差观影体验不佳,0
公共图书馆资源有限无法满足读者需求,0
城市道路坑洼不平车辆行驶困难,0
垃圾处理设施不足导致垃圾围城,0
部分市民乱扔垃圾破坏环境卫生,0
城市绿化覆盖率低影响空气质量,0
公园设施老化游客体验差,0
部分市民不文明养犬引发纠纷,0
建筑工地扬尘污染影响周边居民生活,0
部分企业排放废水污染水源,0
城市交通规划不合理导致拥堵严重,0
部分市民违规停车影响交通秩序,0
部分商家虚假宣传误导消费者,0
市场监管不到位导致假冒伪劣商品泛滥,0
部分市民乱穿马路存在安全隐患,0
城市排水系统不畅雨后易发生内涝,0
部分市民在公共场所吸烟影响他人健康,0
部分商家售卖过期食品损害消费者权益,0
城市公共设施破损影响市民使用,0
部分市民不遵守公共秩序引发安全隐患,0
部分企业拖欠工资员工权益受损,0
部分市民在公共场所大声喧哗影响他人,0
部分商家售后服务差消费者投诉无门,0
部分市民在公共场所乱涂乱画破坏环境,0
城市绿化带被占用影响市容市貌,0
部分市民在公共场所乱丢垃圾影响环境卫生,0
部分商家售卖假冒伪劣商品损害消费者权益,0
城市公共设施不足无法满足市民需求,0
部分市民不遵守交通规则引发交通事故,0
部分企业污染环境影响周边居民生活,0
城市道路规划不合理导致拥堵严重,0
部分市民在公共场所吸烟影响他人健康,0
部分商家虚假宣传误导消费者,0
部分市民在公共场所大声喧哗影响他人,0
城市绿化覆盖率低影响空气质量,0
当我们坚持不懈时我们能够超越自己的限制,1
每一次努力都在逼近我们的目标哪怕是一小步,1
让美好的事物充满我们的生活让快乐成为我们的常态,1
勇气是面对恐惧的最佳良药让我们勇敢前行,1
在每个日出之际我们都有机会重新开始,1
对待他人的善良和尊重会回报到我们自己身上,1
用心灵的美好去感染周围的世界让生活充满阳光,1
每一次困难都是我们变得更加坚强的机会,1
帮助他人不仅让别人感到幸福也让自己的心灵更加丰盈,1
不要害怕失败因为失败是成功之母,1
当我们努力奋斗时我们才能看到生活的无限可能性,1
每一次微笑都是一种力量让我们传递给身边的人,1
感恩每一个拥有的时刻因为这一刻不会重来,1
梦想是我们生命的指南针让我们勇敢地追逐它,1
在黑暗中寻找光明你会发现它一直在那里等待着你,1
相信自己的选择因为它们会引导我们通往正确的道路,1
每一次挑战都是我们成长的机会让我们迎接它,1
即使在困境中我们也能找到希望的光芒,1
用一颗感恩的心来拥抱生活你会发现它更加美好,1
在困难面前不要退缩因为你有无限的潜能,1
感受生活中的小美好它们会给你带来无尽的喜悦,1
每一次坚持都是我们成长的证明让我们坚持不懈,1
让我们用爱去填满这个世界让它变得更加美好,1
无论何时何地都要相信自己的力量因为它是无穷的,1
当我们用心去体验生活时我们才能发现它的美好,1
在每个黎明之前都有一个希望的曙光等待着我们,1
积极的思维方式会引领我们走向成功的道路,1
在每个结束中都有一个新的开始等待着我们,1
用心灵的美好去温暖他人让世界充满爱,1
勇敢地面对挑战因为你拥有战胜一切的力量,1
让我们的生活充满感激之情因为这是最大的幸福,1
每一次努力都值得我们骄傲因为它们让我们成长,1
用心去聆听你会发现世界在向你诉说,1
不要害怕改变因为它带来的可能性是无限的,1
在每个困难中都有一份学习的礼物等待着我们,1
让我们拥有一颗宽容的心因为它能带来和平与喜悦,1
相信自己的选择因为它们会为我们带来幸福,1
用一颗感恩的心去面对生活你会发现它更加美好,1
勇敢地做自己因为你是独一无二的,1
在每个结束中都有一个新的开始等待着我们,1
积极的态度是战胜困难的关键让我们保持乐观,1
用心去感受生活的美好你会发现它无处不在,1
不要害怕失败因为它是成功的必经之路,1
在每个困难中都有一个机会等待着我们,1
让我们的生活充满感激之情因为这是最大的幸福,1
每一次努力都值得我们骄傲因为它们让我们成长,1
用心去聆听你会发现世界在向你诉说,1
不要害怕改变因为它带来的可能性是无限的,1
在每个困难中都有一份学习的礼物等待着我们,1
让我们拥有一颗宽容的心因为它能带来和平与喜悦,1
相信自己的选择因为它们会为我们带来幸福,1
用一颗感恩的心去面对生活你会发现它更加美好,1
勇敢地做自己因为你是独一无二的,1
在每个结束中都有一个新的开始等待着我们,1
积极的态度是战胜困难的关键让我们保持乐观,1
用心去感受生活的美好你会发现它无处不在,1
这雨下得也太大了出门都成问题,0
哎呀我的手机屏幕又碎了换屏真贵啊,0
最近工作压力好大感觉快要撑不下去了,0
今天点的外卖太难吃了真是浪费钱,0
哎这个月的房租又要涨了真是吃不消,0
昨晚跟朋友大吵了一架心情到现在还没平复,0
我的电脑突然蓝屏了里面的资料全都没了,0
刚买的新鞋穿了一次就开胶了质量也太差了,0
赶飞机结果误点了只好重新买票真是倒霉,0
手机信号太差了接个电话都断断续续的,0
这家餐厅的服务态度也太差了下次再也不来了,0
最近天气冷我的电动车总是充不进去电,0
这个月的业绩惨不忍睹奖金肯定泡汤了,0
昨晚失眠了今天一整天都没精神,0
哎呀我的钱包丢了里面的现金和信用卡都没了,0
这个电影太无聊了看着看着都快睡着了,0
这家网店的东西质量太差完全货不对板,0
最近真是太忙了都没时间陪家人和朋友,0
我的快递等了半个多月还没到真是急死人了,0
这家理发店的师傅手艺太差剪得乱七八糟的,0
这条裤子洗了一次就缩水了现在穿都不合适,0
最近空气质量太差出门都要戴着口罩,0
这家医院的医生诊断不准确白花了那么多钱,0
这个月的电费水费又涨了生活成本真高,0
这个APP总是闪退用起来太糟心了,0
这家酒店的隔音效果太差晚上都没法好好休息,0
这家咖啡厅的咖啡太苦了跟刷锅水似的,0
这趟火车晚点了害得我在车站等了好几个小时,0
这个旅游景点人山人海根本看不到什么景色,0
这个城市交通太拥堵每天上下班都要花好长时间,0
这家餐厅的菜品太油腻吃了一口就不想吃了,0
最近天气太热晚上睡觉都睡不好,0
这家商场的东西价格太贵买不起啊,0
这个电影院的音响效果太差看电影都看不下去,0
这家医院的护士态度太差病人都受委屈了,0
这个小区的物业太不负责任投诉了也没人管,0
这家公司的福利待遇太差员工都干得不开心,0
这个城市的绿化太差走到哪里都是灰蒙蒙的,0
这家酒店的卫生条件太差床单都是脏的,0
这个旅游景点管理太混乱安全隐患很大,0
这家餐厅的菜品口味太重吃了一次就不想再来了,0
最近真是太忙了都没时间锻炼身体,0
这家医院的设备太落后检查结果都不准确,0
这个小区的噪音太大晚上都没法好好休息,0
这家商场的导购态度太差购物体验太差了,0
这个城市的空气质量太差出门都要戴着口罩,0
这家酒店的房间太小住起来不舒服,0
这个旅游景点门票太贵进去就是坑,0
这家餐厅的卫生条件太差厨房都是脏的,0
